seq_id	alignment_start alignment_end envelope_start envelope_end hmm_acc hmm_name type hmm_start hmm_end hmm_length bit_score E-value significance clan
Dper_GL15790	       2696   3028   2695   3033 PF12777.6   MT                Domain     2   338   344     97.2   8.9e-28   1 No_clan  
Dper_GL15790	       3054   3281   3052   3281 PF12781.6   AAA_9             Domain     3   220   220    164.3     2e-48   1 CL0023   
Dper_GL15790	       3431   3890   3411   3890 PF03028.14  Dynein_heavy      Domain    25   477   703    248.9   9.2e-74   1 CL0023   
Dper_GL16536	        932   1252    931   1256 PF00928.20  Adap_comp_sub     Family     2   262   264    149.7     9e-44   1 CL0448   
Dper_GL16553	        312    446    312    447 PF05746.14  DALR_1            Domain     1   118   119     76.3   1.9e-21   1 CL0258   
Dper_GL16748	         15     75     13     77 PF13499.5   EF-hand_7         Domain     3    69    71     41.3   1.5e-10   1 CL0220   
Dper_GL16748	         90    152     89    153 PF13499.5   EF-hand_7         Domain     2    70    71     53.5   2.3e-14   1 CL0220   
Dper_GL16749	        108    163    108    163 PF00379.22  Chitin_bind_4     Family     1    53    53     70.2   1.5e-19   1 No_clan  
Dper_GL16750	         37     87     37     87 PF00379.22  Chitin_bind_4     Family     1    53    53     48.1   1.2e-12   1 No_clan  
Dper_GL16751	         42     97     42     97 PF00379.22  Chitin_bind_4     Family     1    53    53     63.4     2e-17   1 No_clan  
Dper_GL16819	         27    185     27    185 PF16039.4   DUF4791           Family     1   162   162    116.5   7.3e-34   1 No_clan  
Dper_GL17720	         50    105     50    105 PF00379.22  Chitin_bind_4     Family     1    53    53     57.9   9.8e-16   1 No_clan  
Dper_GL17721	         72    208     67    211 PF01699.23  Na_Ca_ex          Family     6   148   151     25.6   9.2e-06   1 No_clan  
Dper_GL17721	        381    532    380    533 PF01699.23  Na_Ca_ex          Family     2   150   151     34.2     2e-08   1 No_clan  
Dper_GL17722	        119    176    119    176 PF00379.22  Chitin_bind_4     Family     1    53    53     58.8   5.4e-16   1 No_clan  
Dper_GL17918	        217    304    205    305 PF12780.6   AAA_8             Domain    16   102   268     68.7   4.2e-19   1 CL0023   
Dper_GL18469	         17    385     17    385 PF08395.11  7tm_7             Family     1   371   371    204.7   2.3e-60   1 CL0176   
Dper_GL18470	         17    381     17    381 PF08395.11  7tm_7             Family     1   371   371    220.4   3.9e-65   1 CL0176   
Dper_GL18924	         52    636     50    637 PF01347.21  Vitellogenin_N    Family     5   621   622    181.0   3.1e-53   1 CL0020   
Dper_GL18924	        669   1019    669   1019 PF09172.10  DUF1943           Domain     1   308   308    363.2    1e-108   1 No_clan  
Dper_GL18924	       1040   1135   1040   1267 PF06448.10  DUF1081           Family     1    94   114     58.3   8.1e-16   1 No_clan  
Dper_GL18940	         11     99      2    101 PF00787.23  PX                Domain    16   111   113     49.8   2.7e-13   1 No_clan  
Dper_GL19404	          6     90      3    111 PF00635.25  Motile_Sperm      Domain     4    89   109     61.5   5.5e-17   1 CL0556   
Dper_GL19492	        357    786    357    786 PF03600.15  CitMHS            Family     1   300   300    176.1   8.8e-52   1 CL0182   
Dper_GL19807	        111    258    111    258 PF03031.17  NIF               Family     1   156   156    130.5   4.1e-38   1 CL0137   
Dper_GL20190	         59     96     58     96 PF00400.31  WD40              Repeat     2    38    38     28.7   1.5e-06   1 CL0186   
Dper_GL20190	        150    184    147    184 PF00400.31  WD40              Repeat     5    38    38     12.4      0.21   1 CL0186   
Dper_GL20190	        188    228    188    228 PF00400.31  WD40              Repeat     1    38    38     19.9   0.00092   1 CL0186   
Dper_GL20190	        234    270    232    270 PF00400.31  WD40              Repeat     3    38    38     33.9   3.5e-08   1 CL0186   
Dper_GL20190	        288    314    281    314 PF00400.31  WD40              Repeat    12    38    38     18.7    0.0022   1 CL0186   
Dper_GL20190	        324    355    318    355 PF00400.31  WD40              Repeat     7    37    38     31.3   2.3e-07   1 CL0186   
Dper_GL21301	         71    153     71    153 PF06477.12  DUF1091           Domain     1    83    83     92.1   2.1e-26   1 CL0532   
Dper_GL21708	          9     78      9     79 PF07776.14  zf-AD             Domain     1    75    76     50.2   2.1e-13   1 CL0361   
Dper_GL21920	         67    124     66    125 PF01391.17  Collagen          Repeat     2    59    60     40.6   1.4e-10   1 No_clan  
Dper_GL22200	         10    278      8    278 PF02077.14  SURF4             Family     3   267   267    258.8   5.8e-77   1 CL0131   
Dper_GL22763	        161    226    160    232 PF00498.25  FHA               Family     2    63    69     29.4   6.9e-07   1 CL0357   
Dper_GL22763	        447    532    447    533 PF00250.17  Forkhead          Domain     1    85    86    135.6     5e-40   1 CL0123   
Dper_GL22841	         11    118      9    120 PF00651.30  BTB               Domain     3   109   111     52.6   4.1e-14   1 CL0033   
Dper_GL22981	        509    691    509    692 PF02145.14  Rap_GAP           Family     1   183   184    210.0     2e-62   1 No_clan  
Dper_GL23712	         16    106      2    106 PF09776.8   Mitoc_L55         Family    24   116   116    121.0     2e-35   1 No_clan  
Dper_GL23817	          3    156      3    156 PF05873.11  Mt_ATP-synt_D     Family     1   154   154    226.7     1e-67   1 No_clan  
Dper_GL24240	          6     54      1     61 PF00439.24  Bromodomain       Domain    27    75    84     46.5   2.6e-12   1 No_clan  
Dper_GL24626	         34    297     34    298 PF12697.6   Abhydrolase_6     Domain     1   211   212     69.9   4.4e-19   1 CL0028   
Dper_GL24985	         24     84     24     85 PF02448.14  L71               Family     1    58    71     57.0   1.8e-15   1 No_clan  
Dper_GL25491	         24     90     24     91 PF02448.14  L71               Family     1    70    71     80.6   7.6e-23   1 No_clan  
Dper_GL26214	         40    354     40    354 PF01074.21  Glyco_hydro_38    Domain     1   289   289    344.1  5.9e-103   1 CL0158   
Dper_GL26214	        360    433    359    435 PF09261.10  Alpha-mann_mid    Domain     2    78    80     84.8   3.6e-24   1 CL0599   
Dper_GL26214	        483   1006    482   1006 PF07748.12  Glyco_hydro_38C   Domain     2   457   457    361.5  6.9e-108   1 CL0103   
Dper_GL26216	         39    353     39    353 PF01074.21  Glyco_hydro_38    Domain     1   289   289    315.6   2.9e-94   1 CL0158   
Dper_GL26216	        359    432    358    434 PF09261.10  Alpha-mann_mid    Domain     2    78    80     86.2   1.4e-24   1 CL0599   
Dper_GL26216	        482    569    481    586 PF07748.12  Glyco_hydro_38C   Domain     2    82   457     50.7   1.3e-13   1 CL0103   
Dper_GL26216	        598    824    595    824 PF07748.12  Glyco_hydro_38C   Domain   265   457   457    130.5     8e-38   1 CL0103   
Dper_GL26427	         46    431     45    432 PF01937.18  DUF89             Family     2   356   357    366.8  9.7e-110   1 No_clan  
Dpse_GA10552	         59     96     58     96 PF00400.31  WD40              Repeat     2    38    38     28.7   1.5e-06   1 CL0186   
Dpse_GA10552	        150    184    147    184 PF00400.31  WD40              Repeat     5    38    38     12.4      0.21   1 CL0186   
Dpse_GA10552	        188    228    188    228 PF00400.31  WD40              Repeat     1    38    38     19.9   0.00092   1 CL0186   
Dpse_GA10552	        234    270    232    270 PF00400.31  WD40              Repeat     3    38    38     33.9   3.5e-08   1 CL0186   
Dpse_GA10552	        288    314    281    314 PF00400.31  WD40              Repeat    12    38    38     18.7    0.0022   1 CL0186   
Dpse_GA10552	        324    355    318    355 PF00400.31  WD40              Repeat     7    37    38     31.3   2.3e-07   1 CL0186   
Dpse_GA10810	         12     71      9     73 PF13499.5   EF-hand_7         Domain     4    69    71     47.6   1.7e-12   1 CL0220   
Dpse_GA10810	         83    145     82    146 PF13499.5   EF-hand_7         Domain     2    70    71     55.5   5.4e-15   1 CL0220   
Dpse_GA11182	          5     77      5     79 PF07776.14  zf-AD             Domain     1    74    76     35.6   7.7e-09   1 CL0361   
Dpse_GA11182	        268    290    268    290 PF00096.25  zf-C2H2           Domain     1    23    23     22.1   0.00014   1 CL0361   
Dpse_GA11182	        296    320    296    320 PF12874.6   zf-met            Domain     1    25    25     35.1   1.1e-08   1 CL0361   
Dpse_GA12135	         72    208     67    211 PF01699.23  Na_Ca_ex          Family     6   148   151     26.0   6.9e-06   1 No_clan  
Dpse_GA12135	        381    532    380    533 PF01699.23  Na_Ca_ex          Family     2   150   151     33.8   2.6e-08   1 No_clan  
Dpse_GA13257	        599    614    593    616 PF00779.18  BTK                Motif    10    25    30     24.3   1.9e-05   1 No_clan  
Dpse_GA13394	         80    274     80    284 PF09777.8   OSTMP1            Family     1   220   237    113.1   1.2e-32   1 No_clan  
Dpse_GA13655	         21     43     21     43 PF00096.25  zf-C2H2           Domain     1    23    23     17.2    0.0048   1 CL0361   
Dpse_GA13655	         49     71     49     71 PF00096.25  zf-C2H2           Domain     1    23    23     15.5     0.017   1 CL0361   
Dpse_GA13655	        109    131    109    131 PF00096.25  zf-C2H2           Domain     1    23    23     18.0    0.0026   1 CL0361   
Dpse_GA14694	         85    406     85    407 PF02383.17  Syja_N            Family     1   319   320    236.6   3.9e-70   1 CL0031   
Dpse_GA14876	         67    516     36    518 PF00067.21  p450              Domain    31   461   463    248.1   1.4e-73   1 No_clan  
Dpse_GA15379	        121    644    119    644 PF00135.27  COesterase        Domain     3   514   514    406.5  1.8e-121   1 CL0028   
Dpse_GA15443	        191    338    191    338 PF03031.17  NIF               Family     1   156   156    129.7     7e-38   1 CL0137   
Dpse_GA15755	          4    510      3    510 PF05600.11  DUF773            Family     2   507   507    496.5  8.3e-149   1 No_clan  
Dpse_GA15830	         25    112     25    113 PF00439.24  Bromodomain       Domain     1    83    84     53.3     2e-14   1 No_clan  
Dpse_GA15830	        183    244    183    245 PF17035.4   BET               Family     1    63    64     37.5   1.9e-09   1 No_clan  
Dpse_GA16736	         76    114     76    114 PF00008.26  EGF               Domain     1    32    32     22.9   7.2e-05   1 CL0001   
Dpse_GA16736	      171    209    171    209 PF00008.26  EGF               Domain     1    32    32     22.2   0.00012   1 CL0001   
Dpse_GA17643	          5     72      4     72 PF00690.25  Cation_ATPase_N   Domain     2    69    69     69.2   1.7e-19   1 No_clan  
Dpse_GA17643	        123    329    121    329 PF00122.19  E1-E2_ATPase      Family     3   181   181    176.3     4e-52   1 No_clan  
Dpse_GA17643	        418    527    418    528 PF13246.5   Cation_ATPase     Family     1    90    91     70.2   1.1e-19   1 CL0137   
Dpse_GA17643	        606    712    583    712 PF12710.6   HAD               Family    89   188   188     27.9   2.5e-06   1 CL0137   
Dpse_GA17643	        784    986    784    987 PF00689.20  Cation_ATPase_C   Family     1   181   182    150.1   5.1e-44   1 No_clan  
Dpse_GA17643	        5     72      4     72 PF00690.25  Cation_ATPase_N   Domain     2    69    69     69.2   1.6e-19   1 No_clan  
Dpse_GA17643	      123    329    121    329 PF00122.19  E1-E2_ATPase      Family     3   181   181    176.3   3.9e-52   1 No_clan  
Dpse_GA17643	      418    527    418    528 PF13246.5   Cation_ATPase     Family     1    90    91     70.2   1.1e-19   1 CL0137   
Dpse_GA17643	      606    712    583    712 PF12710.6   HAD               Family    89   188   188     28.0   2.4e-06   1 CL0137   
Dpse_GA17643	      784    986    784    987 PF00689.20  Cation_ATPase_C   Family     1   181   182    150.1   4.9e-44   1 No_clan  
Dpse_GA17643	        5     72      4     72 PF00690.25  Cation_ATPase_N   Domain     2    69    69     69.2   1.6e-19   1 No_clan  
Dpse_GA17643	      123    329    121    329 PF00122.19  E1-E2_ATPase      Family     3   181   181    176.3   3.9e-52   1 No_clan  
Dpse_GA17643	      418    527    418    528 PF13246.5   Cation_ATPase     Family     1    90    91     70.2   1.1e-19   1 CL0137   
Dpse_GA17643	      606    712    583    712 PF12710.6   HAD               Family    89   188   188     28.0   2.4e-06   1 CL0137   
Dpse_GA17643	      784    986    784    987 PF00689.20  Cation_ATPase_C   Family     1   181   182    150.1   4.9e-44   1 No_clan  
Dpse_GA17996	         80    465     79    466 PF01937.18  DUF89             Family     2   356   357    365.9  1.8e-109   1 No_clan  
Dpse_GA17996	       46    431     45    432 PF01937.18  DUF89             Family     2   356   357    366.2  1.5e-109   1 No_clan  
Dpse_GA18168	         11     84     11     88 PF07776.14  zf-AD             Domain     1    72    76     55.0   6.5e-15   1 CL0361   
Dpse_GA18168	        293    317    293    319 PF13912.5   zf-C2H2_6         Domain     1    25    27     17.7    0.0024   1 CL0361   
Dpse_GA18168	        322    344    322    344 PF00096.25  zf-C2H2           Domain     1    23    23     24.0   3.2e-05   1 CL0361   
Dpse_GA18168	        350    372    350    372 PF00096.25  zf-C2H2           Domain     1    23    23     16.4    0.0083   1 CL0361   
Dpse_GA18168	        378    397    377    401 PF13912.5   zf-C2H2_6         Domain     2    21    27     14.5     0.024   1 CL0361   
Dpse_GA18481	          7     76      7     77 PF07776.14  zf-AD             Domain     1    75    76     39.3   5.2e-10   1 CL0361   
Dpse_GA18481	        210    232    210    232 PF00096.25  zf-C2H2           Domain     1    23    23     18.1    0.0025   1 CL0361   
Dpse_GA18481	        266    289    265    291 PF13912.5   zf-C2H2_6         Domain     2    25    27     25.8   6.7e-06   1 CL0361   
Dpse_GA19875	          9     78      9     79 PF07776.14  zf-AD             Domain     1    75    76     49.8   2.7e-13   1 CL0361   
Dpse_GA19875	        264    286    264    286 PF00096.25  zf-C2H2           Domain     1    23    23     21.2   0.00025   1 CL0361   
Dpse_GA19875	        320    342    320    342 PF00096.25  zf-C2H2           Domain     1    23    23     16.4    0.0084   1 CL0361   
Dpse_GA20238	         37     92     37     92 PF00379.22  Chitin_bind_4     Family     1    53    53     71.4   6.2e-20   1 No_clan  
Dpse_GA20306	        165    602    165    604 PF00176.22  SNF2_N            Family     1   347   350    190.4   3.4e-56   1 CL0023   
Dpse_GA20306	       1026   1074   1024   1078 PF13920.5   zf-C3HC4_3        Domain     3    46    50     30.5   2.2e-07   1 CL0229   
Dpse_GA20306	       1097   1204   1096   1204 PF00271.30  Helicase_C        Family     2   111   111     27.2   3.6e-06   1 CL0023   
Dpse_GA20306	      165    602    165    604 PF00176.22  SNF2_N            Family     1   347   350    190.3   3.4e-56   1 CL0023   
Dpse_GA20306	     1027   1075   1025   1079 PF13920.5   zf-C3HC4_3        Domain     3    46    50     30.5   2.3e-07   1 CL0229   
Dpse_GA20306	     1098   1205   1097   1205 PF00271.30  Helicase_C        Family     2   111   111     27.2   3.6e-06   1 CL0023   
Dpse_GA20470	         24     90     24     91 PF02448.14  L71               Family     1    70    71     80.9   6.3e-23   1 No_clan  
Dpse_GA20495	        108    279    107    279 PF01145.24  Band_7            Family     2   178   178    109.9   1.3e-31   1 CL0433   
Dpse_GA20857	          5     77      5     79 PF07776.14  zf-AD             Domain     1    74    76     48.7     6e-13   1 CL0361   
Dpse_GA20857	        277    299    277    299 PF00096.25  zf-C2H2           Domain     1    23    23     18.0    0.0026   1 CL0361   
Dpse_GA20857	        305    329    305    329 PF12874.6   zf-met            Domain     1    25    25     42.7   4.4e-11   1 CL0361   
Dpse_GA21522	         37     87     37     87 PF00379.22  Chitin_bind_4     Family     1    53    53     46.5   3.6e-12   1 No_clan  
Dpse_GA21523	         42     97     42     97 PF00379.22  Chitin_bind_4     Family     1    53    53     63.4     2e-17   1 No_clan  
Dpse_GA22779	         71    195     69    196 PF00059.20  Lectin_C          Domain     3   107   108     25.9   1.2e-05   1 CL0056   
Dpse_GA23045	        411    443    410    443 PF07719.16  TPR_2             Repeat     2    34    34     24.6   1.6e-05   1 CL0020   
Dpse_GA23095	        312    446    312    447 PF05746.14  DALR_1            Domain     1   118   119     75.8   2.9e-21   1 CL0258   
Dpse_GA23630	         24     93     24     94 PF02448.14  L71               Family     1    70    71     68.2   5.8e-19   1 No_clan  
Dpse_GA23846	         32     95     32     95 PF00379.22  Chitin_bind_4     Family     2    53    53     31.1   2.4e-07   1 No_clan  
Dpse_GA23849	         57    112     57    112 PF00379.22  Chitin_bind_4     Family     1    53    53     66.3   2.3e-18   1 No_clan  
Dpse_GA24239	         12     74     11     75 PF13499.5   EF-hand_7         Domain     2    70    71     55.6   5.3e-15   1 CL0220   
Dpse_GA24239	         91    148     84    148 PF13499.5   EF-hand_7         Domain     8    71    71     55.7   4.7e-15   1 CL0220   
Dpse_GA24283	        118    173    118    173 PF00379.22  Chitin_bind_4     Family     1    53    53     69.1   3.2e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     70.0   1.7e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.7   2.1e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.8e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283	      123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283_10	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.1   3.2e-19   1 No_clan  
Dpse_GA24283_11	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2   2.9e-19   1 No_clan  
Dpse_GA24283_12	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.1   3.2e-19   1 No_clan  
Dpse_GA24283_13	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283_14	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.8e-19   1 No_clan  
Dpse_GA24283_15	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.7e-19   1 No_clan  
Dpse_GA24283_16	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.8e-19   1 No_clan  
Dpse_GA24283_17	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283_18	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.7e-19   1 No_clan  
Dpse_GA24283_19	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2   2.9e-19   1 No_clan  
Dpse_GA24283_20	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.7     2e-19   1 No_clan  
Dpse_GA24283_21	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.1   3.2e-19   1 No_clan  
Dpse_GA24283_22	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2   2.9e-19   1 No_clan  
Dpse_GA24283_23	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.8e-19   1 No_clan  
Dpse_GA24283_24	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2     3e-19   1 No_clan  
Dpse_GA24283_25	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2   2.9e-19   1 No_clan  
Dpse_GA24283_26	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.1   3.2e-19   1 No_clan  
Dpse_GA24283_27	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.8   1.9e-19   1 No_clan  
Dpse_GA24283_28	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     70.4   1.2e-19   1 No_clan  
Dpse_GA24283_29	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.3   2.8e-19   1 No_clan  
Dpse_GA24283_30	     123    178    123    178 PF00379.22  Chitin_bind_4     Family     1    53    53     69.2   2.9e-19   1 No_clan  
Dpse_GA24308	         27    185     27    185 PF16039.4   DUF4791           Family     1   162   162    115.5   1.5e-33   1 No_clan  
Dpse_GA25081	         62    123     62    125 PF07776.14  zf-AD             Domain     1    71    76     31.9   1.1e-07   1 CL0361   
Dpse_GA25081	        197    219    197    219 PF00096.25  zf-C2H2           Domain     1    23    23     25.4   1.2e-05   1 CL0361   
Dpse_GA25081	        225    247    225    247 PF00096.25  zf-C2H2           Domain     1    23    23     22.6   9.4e-05   1 CL0361   
Dpse_GA25081	        281    303    281    303 PF00096.25  zf-C2H2           Domain     1    23    23     22.9   7.1e-05   1 CL0361   
Dpse_GA25081	        309    331    309    331 PF00096.25  zf-C2H2           Domain     1    23    23     23.7   4.2e-05   1 CL0361   
Dpse_GA25081	        337    359    337    359 PF00096.25  zf-C2H2           Domain     1    23    23     21.4   0.00022   1 CL0361   
Dpse_GA25081	        365    387    365    387 PF00096.25  zf-C2H2           Domain     1    23    23     16.7    0.0071   1 CL0361   
Dpse_GA25081	        421    443    421    443 PF00096.25  zf-C2H2           Domain     1    23    23     26.1   6.9e-06   1 CL0361   
Dpse_GA25081	        449    471    449    471 PF00096.25  zf-C2H2           Domain     1    23    23     24.5   2.4e-05   1 CL0361   
Dpse_GA25081	        477    499    477    499 PF00096.25  zf-C2H2           Domain     1    23    23     26.3   6.3e-06   1 CL0361   
Dpse_GA25081	        505    527    505    527 PF00096.25  zf-C2H2           Domain     1    23    23     19.3     0.001   1 CL0361   
Dpse_GA25081	        533    555    533    555 PF00096.25  zf-C2H2           Domain     1    23    23     25.3   1.2e-05   1 CL0361   
Dpse_GA25081	        589    611    589    611 PF00096.25  zf-C2H2           Domain     1    23    23     21.0   0.00029   1 CL0361   
Dpse_GA25081	        617    639    617    639 PF00096.25  zf-C2H2           Domain     1    23    23     18.6    0.0017   1 CL0361   
Dpse_GA25081	        4     65      4     67 PF07776.14  zf-AD             Domain     1    71    76     32.1   9.5e-08   1 CL0361   
Dpse_GA25081	      139    161    139    161 PF00096.25  zf-C2H2           Domain     1    23    23     25.6     1e-05   1 CL0361   
Dpse_GA25081	      167    189    167    189 PF00096.25  zf-C2H2           Domain     1    23    23     22.7   8.4e-05   1 CL0361   
Dpse_GA25081	      223    245    223    245 PF00096.25  zf-C2H2           Domain     1    23    23     23.1   6.4e-05   1 CL0361   
Dpse_GA25081	      251    273    251    273 PF00096.25  zf-C2H2           Domain     1    23    23     23.8   3.7e-05   1 CL0361   
Dpse_GA25081	      279    301    279    301 PF00096.25  zf-C2H2           Domain     1    23    23     21.6    0.0002   1 CL0361   
Dpse_GA25081	      307    329    307    329 PF00096.25  zf-C2H2           Domain     1    23    23     16.8    0.0063   1 CL0361   
Dpse_GA25081	      363    385    363    385 PF00096.25  zf-C2H2           Domain     1    23    23     26.3   6.1e-06   1 CL0361   
Dpse_GA25081	      391    413    391    413 PF00096.25  zf-C2H2           Domain     1    23    23     24.6   2.1e-05   1 CL0361   
Dpse_GA25081	      419    441    419    441 PF00096.25  zf-C2H2           Domain     1    23    23     26.4   5.6e-06   1 CL0361   
Dpse_GA25081	      447    469    447    469 PF00096.25  zf-C2H2           Domain     1    23    23     19.5   0.00092   1 CL0361   
Dpse_GA25081	      475    497    475    497 PF00096.25  zf-C2H2           Domain     1    23    23     25.5   1.1e-05   1 CL0361   
Dpse_GA25081	      531    553    531    553 PF00096.25  zf-C2H2           Domain     1    23    23     21.2   0.00026   1 CL0361   
Dpse_GA25081	      559    581    559    581 PF00096.25  zf-C2H2           Domain     1    23    23     18.7    0.0016   1 CL0361   
Dpse_GA25125	          4     76      4     77 PF07776.14  zf-AD             Domain     1    73    76     49.5   3.5e-13   1 CL0361   
Dpse_GA25125	        126    148    126    148 PF00096.25  zf-C2H2           Domain     1    23    23     18.3    0.0022   1 CL0361   
Dpse_GA25125	        182    204    182    204 PF00096.25  zf-C2H2           Domain     1    23    23     18.1    0.0024   1 CL0361   
Dpse_GA25125	        210    232    210    232 PF00096.25  zf-C2H2           Domain     1    23    23     23.6   4.6e-05   1 CL0361   
Dpse_GA25125	        238    260    238    260 PF00096.25  zf-C2H2           Domain     1    23    23     21.6   0.00019   1 CL0361   
Dpse_GA25125	        267    288    266    288 PF00096.25  zf-C2H2           Domain     2    23    23     26.4   5.5e-06   1 CL0361   
Dpse_GA25125	        294    316    294    316 PF00096.25  zf-C2H2           Domain     1    23    23     24.1     3e-05   1 CL0361   
Dpse_GA25125	        322    344    322    344 PF00096.25  zf-C2H2           Domain     1    23    23     18.3    0.0021   1 CL0361   
Dpse_GA25125	        350    372    350    372 PF00096.25  zf-C2H2           Domain     1    23    23     19.2    0.0011   1 CL0361   
Dpse_GA25125	        378    400    378    400 PF00096.25  zf-C2H2           Domain     1    23    23     21.7   0.00017   1 CL0361   
Dpse_GA25125	        442    464    442    464 PF00096.25  zf-C2H2           Domain     1    23    23     23.0   6.9e-05   1 CL0361   
Dpse_GA25125	        470    492    470    492 PF00096.25  zf-C2H2           Domain     1    23    23     23.8   3.8e-05   1 CL0361   
Dpse_GA25540	          4     76      4     79 PF07776.14  zf-AD             Domain     1    73    76     49.3     4e-13   1 CL0361   
Dpse_GA25540	        112    134    112    134 PF00096.25  zf-C2H2           Domain     1    23    23     18.6    0.0017   1 CL0361   
Dpse_GA25540	        140    162    140    162 PF00096.25  zf-C2H2           Domain     1    23    23     32.3   7.4e-08   1 CL0361   
Dpse_GA25540	        168    190    168    190 PF00096.25  zf-C2H2           Domain     1    23    23     26.7   4.4e-06   1 CL0361   
Dpse_GA25540	        196    218    196    218 PF00096.25  zf-C2H2           Domain     1    23    23     18.2    0.0023   1 CL0361   
Dpse_GA25540	        224    246    224    246 PF00096.25  zf-C2H2           Domain     1    23    23     22.5   9.9e-05   1 CL0361   
Dpse_GA25540	        252    274    252    274 PF00096.25  zf-C2H2           Domain     1    23    23     29.4   6.6e-07   1 CL0361   
Dpse_GA25540	        280    302    280    302 PF00096.25  zf-C2H2           Domain     1    23    23     24.1   3.1e-05   1 CL0361   
Dpse_GA25540	        308    330    308    330 PF00096.25  zf-C2H2           Domain     1    23    23     26.0   7.6e-06   1 CL0361   
Dpse_GA25540	        337    359    337    359 PF00096.25  zf-C2H2           Domain     1    23    23     20.3    0.0005   1 CL0361   
Dpse_GA25540	        365    387    365    387 PF00096.25  zf-C2H2           Domain     1    23    23     19.3    0.0011   1 CL0361   
Dpse_GA25540	       15     87     15     90 PF07776.14  zf-AD             Domain     1    73    76     49.2   4.2e-13   1 CL0361   
Dpse_GA25540	      123    145    123    145 PF00096.25  zf-C2H2           Domain     1    23    23     18.5    0.0018   1 CL0361   
Dpse_GA25540	      151    173    151    173 PF00096.25  zf-C2H2           Domain     1    23    23     32.3   7.6e-08   1 CL0361   
Dpse_GA25540	      179    201    179    201 PF00096.25  zf-C2H2           Domain     1    23    23     26.7   4.6e-06   1 CL0361   
Dpse_GA25540	      207    229    207    229 PF00096.25  zf-C2H2           Domain     1    23    23     18.2    0.0024   1 CL0361   
Dpse_GA25540	      235    257    235    257 PF00096.25  zf-C2H2           Domain     1    23    23     22.4    0.0001   1 CL0361   
Dpse_GA25540	      263    285    263    285 PF00096.25  zf-C2H2           Domain     1    23    23     29.3   6.8e-07   1 CL0361   
Dpse_GA25540	      291    313    291    313 PF00096.25  zf-C2H2           Domain     1    23    23     24.0   3.2e-05   1 CL0361   
Dpse_GA25540	      319    341    319    341 PF00096.25  zf-C2H2           Domain     1    23    23     26.0   7.8e-06   1 CL0361   
Dpse_GA25540	      348    370    348    370 PF00096.25  zf-C2H2           Domain     1    23    23     20.2   0.00052   1 CL0361   
Dpse_GA25540	      376    398    376    398 PF00096.25  zf-C2H2           Domain     1    23    23     19.2    0.0011   1 CL0361   
Dpse_GA25541	          4     75      4     79 PF07776.14  zf-AD             Domain     1    72    76     50.0   2.5e-13   1 CL0361   
Dpse_GA25541	        126    148    126    148 PF00096.25  zf-C2H2           Domain     1    23    23     17.6    0.0035   1 CL0361   
