species	Gene_focal	Gene_ortho
Naumovozyma_dairenensis	POP2	NDAI0K02770
Naumovozyma_dairenensis	PPM2	NDAI0G03760
Naumovozyma_dairenensis	PPM2	NDAI0G03770
Naumovozyma_dairenensis	PRC1	NDAI0C03670
Naumovozyma_dairenensis	PRE10	NDAI0A08770
Naumovozyma_dairenensis	PRE10	NDAI0A08780
Naumovozyma_dairenensis	PRE4	NDAI0B06310
Naumovozyma_dairenensis	PRE7	NDAI0J00600
Naumovozyma_dairenensis	PRM2	NDAI0A02700
Naumovozyma_dairenensis	PRO2	NDAI0A08620
Naumovozyma_dairenensis	PRO2	NDAI0A08630
Naumovozyma_dairenensis	PRP11	NDAI0A06740
Naumovozyma_dairenensis	PRP22	NDAI0E03620
Naumovozyma_dairenensis	PRP28	NDAI0C05120
Naumovozyma_dairenensis	PRP40	NDAI0C00280
Naumovozyma_dairenensis	PRP42	NDAI0C05040
Naumovozyma_dairenensis	PRP4	NDAI0J00330
Naumovozyma_dairenensis	PRP5	NDAI0F02010
Naumovozyma_dairenensis	PRP8	NDAI0C03330
Naumovozyma_dairenensis	PRP8	NDAI0C03340
Naumovozyma_dairenensis	PRP9	NDAI0G02880
Naumovozyma_dairenensis	PRP9	NDAI0G02890
Naumovozyma_dairenensis	PRS4	NDAI0A01650
Naumovozyma_dairenensis	PRS4	NDAI0A01660
Naumovozyma_dairenensis	PRT1	NDAI0A08760
Naumovozyma_dairenensis	PRY1	NDAI0G05600
Naumovozyma_dairenensis	PRY2	NDAI0B04970
Naumovozyma_dairenensis	PSE1	NDAI0I02570
Naumovozyma_dairenensis	PSF2	NDAI0G05650
Naumovozyma_dairenensis	PSO2	NDAI0H02910
Naumovozyma_dairenensis	PSP2	NDAI0C00950
Naumovozyma_dairenensis	PTC4	NDAI0A08080
Naumovozyma_dairenensis	PTI1	NDAI0H00480
Naumovozyma_dairenensis	PTI1	NDAI0H00490
Naumovozyma_dairenensis	PTR2	NDAI0E05020
Naumovozyma_dairenensis	PUF3	NDAI0D01880
Naumovozyma_dairenensis	PUS1	NDAI0F01560
Naumovozyma_dairenensis	PUS1	NDAI0F01570
Naumovozyma_dairenensis	PXL1	NDAI0F00380
Naumovozyma_dairenensis	PXR1	NDAI0B00630
Naumovozyma_dairenensis	QCR10	NDAI0H01440
Naumovozyma_dairenensis	QCR8	NDAI0A00920
Naumovozyma_dairenensis	QCR8	NDAI0A00930
Naumovozyma_dairenensis	QCR9	NDAI0D01930
Naumovozyma_dairenensis	QRI5	NDAI0E04490
Naumovozyma_dairenensis	RAD10	NDAI0K00190
Naumovozyma_dairenensis	RAD17	NDAI0A08820
Naumovozyma_dairenensis	RAD17	NDAI0A08830
Naumovozyma_dairenensis	RAD23	NDAI0G00330
Naumovozyma_dairenensis	RAD24	NDAI0B02290
Naumovozyma_dairenensis	RAD33	NDAI0C01000
Naumovozyma_dairenensis	RAD3	NDAI0B02270
Naumovozyma_dairenensis	RAD4	NDAI0C06060
Naumovozyma_dairenensis	RAD52	NDAI0C00800
Naumovozyma_dairenensis	RAD9	NDAI0C04870
Naumovozyma_dairenensis	RBD2	NDAI0F01250
Naumovozyma_dairenensis	RBD2	NDAI0F01260
Naumovozyma_dairenensis	RBG1	NDAI0E03900
Naumovozyma_dairenensis	RCE1	NDAI0E00340
Naumovozyma_dairenensis	RCF1	NDAI0C00820
Naumovozyma_dairenensis	RDI1	NDAI0A02180
Naumovozyma_dairenensis	RET2	NDAI0B06320
Naumovozyma_dairenensis	RET2	NDAI0B06330
Naumovozyma_dairenensis	REX4	NDAI0B02830
Naumovozyma_dairenensis	RFU1	NDAI0C06570
Naumovozyma_dairenensis	RGS2	NDAI0B04210
Naumovozyma_dairenensis	RGS2	NDAI0B04220
Naumovozyma_dairenensis	RGT2	NDAI0A02150
Naumovozyma_dairenensis	RHO1	NDAI0J00230
Naumovozyma_dairenensis	RHO4	NDAI0B05400
Naumovozyma_dairenensis	RIB1	NDAI0A05390
Naumovozyma_dairenensis	RIB3	NDAI0A07060
Naumovozyma_dairenensis	RIB4	NDAI0G03730
Naumovozyma_dairenensis	RIB4	NDAI0G03740
Naumovozyma_dairenensis	RIC1	NDAI0E01780
Naumovozyma_dairenensis	RIM15	NDAI0G03100
Naumovozyma_dairenensis	RIM15	NDAI0G03110
Naumovozyma_dairenensis	RIM20	NDAI0E00890
Naumovozyma_dairenensis	RIM4	NDAI0H00320
Naumovozyma_dairenensis	RIM4	NDAI0H00330
Naumovozyma_dairenensis	RKI1	NDAI0B04120
Naumovozyma_dairenensis	RKM1	NDAI0F01610
Naumovozyma_dairenensis	RKM2	NDAI0C04720
Naumovozyma_dairenensis	RMI1	NDAI0E03220
Naumovozyma_dairenensis	RNP1	NDAI0H00200
Naumovozyma_dairenensis	RNQ1	NDAI0A00470
Naumovozyma_dairenensis	RNR3	NDAI0A02440
Naumovozyma_dairenensis	ROX3	NDAI0E03990
Naumovozyma_dairenensis	RPC34	NDAI0D01190
Naumovozyma_dairenensis	RPC34	NDAI0D01200
Naumovozyma_dairenensis	RPC53	NDAI0A02030
Naumovozyma_dairenensis	RPG1	NDAI0A07590
Naumovozyma_dairenensis	RPH1	NDAI0B02250
Naumovozyma_dairenensis	RPL10	NDAI0C06590
Naumovozyma_dairenensis	RPL19A	NDAI0A07660
Naumovozyma_dairenensis	RPL1A	NDAI0F01470
Naumovozyma_dairenensis	RPL22B	NDAI0G03080
Naumovozyma_dairenensis	RPL23B	NDAI0A01480
Naumovozyma_dairenensis	RPL24B	NDAI0H00530
Naumovozyma_dairenensis	RPL25	NDAI0G03930
Naumovozyma_dairenensis	RPL30	NDAI0H00540
Naumovozyma_dairenensis	RPL30	NDAI0H00550
Naumovozyma_dairenensis	RPL34A	NDAI0A02560
Naumovozyma_dairenensis	RPL34B	NDAI0A02540
Naumovozyma_dairenensis	RPL35A	NDAI0A02920
Naumovozyma_dairenensis	RPL35B	NDAI0A02170
Naumovozyma_dairenensis	RPL37B	NDAI0F04320
Naumovozyma_dairenensis	RPL40A	NDAI0F00300
Naumovozyma_dairenensis	RPL40B	NDAI0E05030
Naumovozyma_dairenensis	RPL41B	NDAI0A02200
Naumovozyma_dairenensis	RPL6B	NDAI0J02810
Naumovozyma_dairenensis	RPL6B	NDAI0J02820
Naumovozyma_dairenensis	RPL8A	NDAI0H00210
Naumovozyma_dairenensis	RPN11	NDAI0B02130
Naumovozyma_dairenensis	RPN12	NDAI0B06330
Naumovozyma_dairenensis	RPN12	NDAI0B06340
Naumovozyma_dairenensis	RPN5	NDAI0A02070
Naumovozyma_dairenensis	RPS0A	NDAI0D02380
Naumovozyma_dairenensis	RPS12	NDAI0A08840
Naumovozyma_dairenensis	RPS16A	NDAI0H02990
Naumovozyma_dairenensis	RPS17A	NDAI0C00880
Naumovozyma_dairenensis	RPS17B	NDAI0H01790
Naumovozyma_dairenensis	RPS18B	NDAI0C00860
Naumovozyma_dairenensis	RPS19A	NDAI0G03990
Naumovozyma_dairenensis	RPS21A	NDAI0B05420
Naumovozyma_dairenensis	RPS23B	NDAI0A04580
Naumovozyma_dairenensis	RPS4B	NDAI0D03400
Naumovozyma_dairenensis	RPS6A	NDAI0E02690
Naumovozyma_dairenensis	RPS7A	NDAI0B04130
Naumovozyma_dairenensis	RRN3	NDAI0K01380
Naumovozyma_dairenensis	RRP14	NDAI0C00360
Naumovozyma_dairenensis	RRP36	NDAI0E00760
Naumovozyma_dairenensis	RRP40	NDAI0G03740
Naumovozyma_dairenensis	RRP40	NDAI0G03750
Naumovozyma_dairenensis	RRP7	NDAI0A00440
Naumovozyma_dairenensis	RSM19	NDAI0K02290
Naumovozyma_dairenensis	RSM27	NDAI0D02390
Naumovozyma_dairenensis	RSM7	NDAI0J00560
Naumovozyma_dairenensis	RSM7	NDAI0J00570
Naumovozyma_dairenensis	RSP5	NDAI0B02450
Naumovozyma_dairenensis	RSP5	NDAI0B02460
Naumovozyma_dairenensis	RTA1	NDAI0D02370
Naumovozyma_dairenensis	RTC1	NDAI0G03800
Naumovozyma_dairenensis	RTC1	NDAI0G03810
Naumovozyma_dairenensis	RTC5	NDAI0B05630
Naumovozyma_dairenensis	RTC5	NDAI0B05640
Naumovozyma_dairenensis	RTG1	NDAI0A06760
Naumovozyma_dairenensis	RTG1	NDAI0A06770
Naumovozyma_dairenensis	RTN1	NDAI0C05020
Naumovozyma_dairenensis	RTN2	NDAI0E03300
Naumovozyma_dairenensis	RTP1	NDAI0I01020
Naumovozyma_dairenensis	RTT105	NDAI0E04130
Naumovozyma_dairenensis	RTT105	NDAI0E04140
Naumovozyma_dairenensis	RVB2	NDAI0F01350
Naumovozyma_dairenensis	RXT2	NDAI0A07770
Naumovozyma_dairenensis	RXT3	NDAI0D04280
Naumovozyma_dairenensis	SAD1	NDAI0B02140
Naumovozyma_dairenensis	SAE2	NDAI0G03500
Naumovozyma_dairenensis	SAM2	NDAI0F04340
Naumovozyma_dairenensis	SAP185	NDAI0G05440
Naumovozyma_dairenensis	SAR1	NDAI0F01490
Naumovozyma_dairenensis	SAS10	NDAI0A02020
Naumovozyma_dairenensis	SBE2	NDAI0C04650
Naumovozyma_dairenensis	SBP1	NDAI0H00200
Naumovozyma_dairenensis	SCC4	NDAI0E03370
Naumovozyma_dairenensis	SCH9	NDAI0D03420
Naumovozyma_dairenensis	SCM3	NDAI0A02140
Naumovozyma_dairenensis	SCT1	NDAI0A03280
Naumovozyma_dairenensis	SCW10	NDAI0I02540
Naumovozyma_dairenensis	SCW4	NDAI0B00620
Naumovozyma_dairenensis	SEC13	NDAI0D00630
Naumovozyma_dairenensis	SEC18	NDAI0A07600
Naumovozyma_dairenensis	SEC18	NDAI0A07610
Naumovozyma_dairenensis	SEC26	NDAI0C05070
Naumovozyma_dairenensis	SEC62	NDAI0C05690
Naumovozyma_dairenensis	SEC62	NDAI0C05700
Naumovozyma_dairenensis	SEC65	NDAI0E00380
Naumovozyma_dairenensis	SED5	NDAI0E01920
Naumovozyma_dairenensis	SEG2	NDAI0K02710
Naumovozyma_dairenensis	SEI1	NDAI0J02370
Naumovozyma_dairenensis	SER2	NDAI0D02310
Naumovozyma_dairenensis	SET1	NDAI0B04360
Naumovozyma_dairenensis	SET4	NDAI0G05380
Naumovozyma_dairenensis	SET6	NDAI0K01280
Naumovozyma_dairenensis	SFA1	NDAI0A01880
Naumovozyma_dairenensis	SFA1	NDAI0A01890
Naumovozyma_dairenensis	SFP1	NDAI0J02360
Naumovozyma_dairenensis	SGD1	NDAI0J01620
Naumovozyma_dairenensis	SGM1	NDAI0J02910
Naumovozyma_dairenensis	SGM1	NDAI0J02920
Naumovozyma_dairenensis	SHB17	NDAI0B05250
Naumovozyma_dairenensis	SHE1	NDAI0A05410
Naumovozyma_dairenensis	SHE2	NDAI0E02030
Naumovozyma_dairenensis	SHR3	NDAI0H03710
Naumovozyma_dairenensis	SHR3	NDAI0H03720
Naumovozyma_dairenensis	SIF2	NDAI0A07830
Naumovozyma_dairenensis	SIF2	NDAI0A07840
Naumovozyma_dairenensis	SIP1	NDAI0H01590
Naumovozyma_dairenensis	SIP1	NDAI0H01600
Naumovozyma_dairenensis	SIP4	NDAI0G05530
Naumovozyma_dairenensis	SIR2	NDAI0A06750
Naumovozyma_dairenensis	SIR2	NDAI0A06760
Naumovozyma_dairenensis	SIR4	NDAI0C04960
Naumovozyma_dairenensis	SIR4	NDAI0C04970
Naumovozyma_dairenensis	SIS1	NDAI0H02720
Naumovozyma_dairenensis	SKG6	NDAI0C03190
Naumovozyma_dairenensis	SKI2	NDAI0J02330
Naumovozyma_dairenensis	SKP1	NDAI0C04420
Naumovozyma_dairenensis	SLA1	NDAI0A03320
Naumovozyma_dairenensis	SLA1	NDAI0A03330
Naumovozyma_dairenensis	SLC1	NDAI0D04480
Naumovozyma_dairenensis	SLI15	NDAI0C05300
Naumovozyma_dairenensis	SLI1	NDAI0D02360
Naumovozyma_dairenensis	SLX1	NDAI0F01890
Naumovozyma_dairenensis	SLY1	NDAI0G02210
Naumovozyma_dairenensis	SMA2	NDAI0J02750
Naumovozyma_dairenensis	SMC1	NDAI0G03320
Naumovozyma_dairenensis	SMC2	NDAI0G02070
Naumovozyma_dairenensis	SMC3	NDAI0G05630
Naumovozyma_dairenensis	SMC6	NDAI0J02180
Naumovozyma_dairenensis	SME1	NDAI0C01190
Naumovozyma_dairenensis	SMF1	NDAI0G03980
Naumovozyma_dairenensis	SMI1	NDAI0D02510
Naumovozyma_dairenensis	SNF3	NDAI0A02890
Naumovozyma_dairenensis	SNG1	NDAI0D02210
Naumovozyma_dairenensis	SNL1	NDAI0B01730
Naumovozyma_dairenensis	SOL1	NDAI0K02250
Naumovozyma_dairenensis	SOL1	NDAI0K02260
Naumovozyma_dairenensis	SOL3	NDAI0C03300
Naumovozyma_dairenensis	SOL3	NDAI0C03310
Naumovozyma_dairenensis	SOV1	NDAI0G04510
Naumovozyma_dairenensis	SOV1	NDAI0G04520
Naumovozyma_dairenensis	SPC110	NDAI0B05520
Naumovozyma_dairenensis	SPC34	NDAI0B05200
Naumovozyma_dairenensis	SPC42	NDAI0K01770
Naumovozyma_dairenensis	SPG5	NDAI0F01220
Naumovozyma_dairenensis	SPL2	NDAI0B04540
Naumovozyma_dairenensis	SPO1	NDAI0G00820
Naumovozyma_dairenensis	SPO77	NDAI0D03970
Naumovozyma_dairenensis	SPR28	NDAI0C04880
Naumovozyma_dairenensis	SPS1	NDAI0F04520
Naumovozyma_dairenensis	SPS2	NDAI0F04510
Naumovozyma_dairenensis	SPT4	NDAI0D04210
Naumovozyma_dairenensis	SRB8	NDAI0I00170
Naumovozyma_dairenensis	SRC1	NDAI0C00790
Naumovozyma_dairenensis	SRO9	NDAI0A00360
Naumovozyma_dairenensis	SRP101	NDAI0C04030
Naumovozyma_dairenensis	SRP101	NDAI0C04040
Naumovozyma_dairenensis	SRP68	NDAI0F01290
Naumovozyma_dairenensis	SRP72	NDAI0F01590
Naumovozyma_dairenensis	SRS2	NDAI0G05500
Naumovozyma_dairenensis	SRT1	NDAI0H02320
Naumovozyma_dairenensis	SRX1	NDAI0C00330
Naumovozyma_dairenensis	SSC1	NDAI0G04730
Naumovozyma_dairenensis	SSD1	NDAI0C04040
Naumovozyma_dairenensis	SSD1	NDAI0C04050
Naumovozyma_dairenensis	SSE1	NDAI0E02590
Naumovozyma_dairenensis	SSH1	NDAI0B04900
Naumovozyma_dairenensis	SSH4	NDAI0K01390
Naumovozyma_dairenensis	SSL1	NDAI0I02010
Naumovozyma_dairenensis	SSN3	NDAI0E03080
Naumovozyma_dairenensis	SSO1	NDAI0F01380
Naumovozyma_dairenensis	SSP1	NDAI0C03500
Naumovozyma_dairenensis	STE11	NDAI0J01990
Naumovozyma_dairenensis	STE2	NDAI0G03180
Naumovozyma_dairenensis	STE50	NDAI0A00430
Naumovozyma_dairenensis	STR3	NDAI0G03420
Naumovozyma_dairenensis	STT4	NDAI0D02900
Naumovozyma_dairenensis	SUE1	NDAI0B05890
Naumovozyma_dairenensis	SUI3	NDAI0F01330
Naumovozyma_dairenensis	SUL2	NDAI0B02020
Naumovozyma_dairenensis	SUL2	NDAI0B02030
Naumovozyma_dairenensis	SUV3	NDAI0E03190
Naumovozyma_dairenensis	SVF1	NDAI0C04580
Naumovozyma_dairenensis	SVS1	NDAI0K01300
Naumovozyma_dairenensis	SWA2	NDAI0C04320
Naumovozyma_dairenensis	SWC7	NDAI0J02200
Naumovozyma_dairenensis	SWD1	NDAI0J01840
Naumovozyma_dairenensis	SWD1	NDAI0J01850
Naumovozyma_dairenensis	SWD2	NDAI0C00230
Naumovozyma_dairenensis	SWP1	NDAI0H03060
Naumovozyma_dairenensis	SYH1	NDAI0E02600
Naumovozyma_dairenensis	SYO1	NDAI0D04390
Naumovozyma_dairenensis	TAD2	NDAI0C02300
Naumovozyma_dairenensis	TAE1	NDAI0B04650
Naumovozyma_dairenensis	TAF13	NDAI0K00160
Naumovozyma_dairenensis	TAF4	NDAI0C02740
Naumovozyma_dairenensis	TAF8	NDAI0E00300
Naumovozyma_dairenensis	TAX4	NDAI0B05020
Naumovozyma_dairenensis	TAX4	NDAI0B05030
Naumovozyma_dairenensis	TAZ1	NDAI0B05760
Naumovozyma_dairenensis	TCP1	NDAI0C04820
Naumovozyma_dairenensis	TCP1	NDAI0C04830
Naumovozyma_dairenensis	TDA1	NDAI0C03610
Naumovozyma_dairenensis	TDA2	NDAI0E04900
Naumovozyma_dairenensis	TDA2	NDAI0E04910
Naumovozyma_dairenensis	TDH3	NDAI0D02170
Naumovozyma_dairenensis	TDP1	NDAI0F01850
Naumovozyma_dairenensis	TEA1	NDAI0E03850
Naumovozyma_dairenensis	TED1	NDAI0A02680
Naumovozyma_dairenensis	TFA1	NDAI0K01880
Naumovozyma_dairenensis	TFC1	NDAI0A08070
Naumovozyma_dairenensis	TFC3	NDAI0J01800
Naumovozyma_dairenensis	TFC3	NDAI0J01810
Naumovozyma_dairenensis	TFC7	NDAI0B04250
Naumovozyma_dairenensis	TFC7	NDAI0B04260
Naumovozyma_dairenensis	TFC8	NDAI0C06210
Naumovozyma_dairenensis	TGL1	NDAI0E01950
Naumovozyma_dairenensis	TGL3	NDAI0I02630
Naumovozyma_dairenensis	TGL4	NDAI0E04990
Naumovozyma_dairenensis	TGS1	NDAI0K01340
Naumovozyma_dairenensis	THI2	NDAI0F02040
Naumovozyma_dairenensis	THI2	NDAI0F02050
Naumovozyma_dairenensis	THI6	NDAI0F01540
Naumovozyma_dairenensis	THS1	NDAI0A02330
Naumovozyma_dairenensis	TIF34	NDAI0H03020
Naumovozyma_dairenensis	TIF34	NDAI0H03030
Naumovozyma_dairenensis	TIF4632	NDAI0D02860
Naumovozyma_dairenensis	TIM11	NDAI0C04370
Naumovozyma_dairenensis	TIM21	NDAI0D03990
Naumovozyma_dairenensis	TIM21	NDAI0J01570
Naumovozyma_dairenensis	TIM54	NDAI0G05820
Naumovozyma_dairenensis	TIP1	NDAI0A07480
Naumovozyma_dairenensis	TIR2	NDAI0A08360
Naumovozyma_dairenensis	TMA17	NDAI0H03330
Naumovozyma_dairenensis	TMA17	NDAI0H03340
Naumovozyma_dairenensis	TMA46	NDAI0B04070
Naumovozyma_dairenensis	TMA46	NDAI0B04080
Naumovozyma_dairenensis	TMC1	NDAI0F00600
Naumovozyma_dairenensis	TOK1	NDAI0G05490
Naumovozyma_dairenensis	TOM1	NDAI0H01870
Naumovozyma_dairenensis	TOM20	NDAI0G01420
Naumovozyma_dairenensis	TOM22	NDAI0F02930
Naumovozyma_dairenensis	TOM71	NDAI0B04340
Naumovozyma_dairenensis	TOS4	NDAI0A00590
Naumovozyma_dairenensis	TPA1	NDAI0E04520
Naumovozyma_dairenensis	TPK1	NDAI0A00950
Naumovozyma_dairenensis	TPK1	NDAI0A00960
Naumovozyma_dairenensis	TPK2	NDAI0F01650
Naumovozyma_dairenensis	TPK2	NDAI0I01080
Naumovozyma_dairenensis	TPK2	NDAI0I01090
Naumovozyma_dairenensis	TPK3	NDAI0A00960
Naumovozyma_dairenensis	TPK3	NDAI0A00970
Naumovozyma_dairenensis	TPO5	NDAI0A00890
Naumovozyma_dairenensis	TRL1	NDAI0G05550
Naumovozyma_dairenensis	TRM11	NDAI0G03960
Naumovozyma_dairenensis	TRM13	NDAI0G03950
Naumovozyma_dairenensis	TRM2	NDAI0B05410
Naumovozyma_dairenensis	TRM44	NDAI0E03180
Naumovozyma_dairenensis	TRM8	NDAI0E03330
Naumovozyma_dairenensis	TRX2	NDAI0D02320
Naumovozyma_dairenensis	TSA1	NDAI0C00840
Naumovozyma_dairenensis	TSC13	NDAI0A06480
Naumovozyma_dairenensis	TSR3	NDAI0I02250
Naumovozyma_dairenensis	TVP38	NDAI0E04980
Naumovozyma_dairenensis	TYW1	NDAI0F01620
Naumovozyma_dairenensis	UBC11	NDAI0E03870
Naumovozyma_dairenensis	UBC12	NDAI0D02910
Naumovozyma_dairenensis	UBC9	NDAI0D04380
Naumovozyma_dairenensis	UBP12	NDAI0A00710
Naumovozyma_dairenensis	UBP12	NDAI0A00720
Naumovozyma_dairenensis	UBP16	NDAI0E02820
Naumovozyma_dairenensis	UBP5	NDAI0C05900
Naumovozyma_dairenensis	UBP6	NDAI0H03550
Naumovozyma_dairenensis	UBP6	NDAI0H03560
Naumovozyma_dairenensis	UBP7	NDAI0F00190
Naumovozyma_dairenensis	UBP7	NDAI0F00200
Naumovozyma_dairenensis	UBX2	NDAI0C00980
Naumovozyma_dairenensis	UBX5	NDAI0C04440
Naumovozyma_dairenensis	UIP5	NDAI0B05260
Naumovozyma_dairenensis	UME6	NDAI0C04790
Naumovozyma_dairenensis	UNG1	NDAI0C00910
Naumovozyma_dairenensis	UPC2	NDAI0C04840
Naumovozyma_dairenensis	UPS1	NDAI0E04410
Naumovozyma_dairenensis	URA3	NDAI0G00470
Naumovozyma_dairenensis	URC2	NDAI0F04500
Naumovozyma_dairenensis	USA1	NDAI0C00830
Naumovozyma_dairenensis	UTP23	NDAI0I02270
Naumovozyma_dairenensis	UTP4	NDAI0C04390
Naumovozyma_dairenensis	UTP7	NDAI0A03090
Naumovozyma_dairenensis	UTP7	NDAI0A03100
Naumovozyma_dairenensis	UTR2	NDAI0G00300
Naumovozyma_dairenensis	UTR4	NDAI0G00320
Naumovozyma_dairenensis	VAC14	NDAI0J02210
Naumovozyma_dairenensis	VAC17	NDAI0A00130
Naumovozyma_dairenensis	VAN1	NDAI0E00290
Naumovozyma_dairenensis	VID24	NDAI0A07860
Naumovozyma_dairenensis	VIK1	NDAI0F01180
Naumovozyma_dairenensis	VMA11	NDAI0F01360
Naumovozyma_dairenensis	VMA6	NDAI0J02800
Naumovozyma_dairenensis	VMA7	NDAI0D03860
Naumovozyma_dairenensis	VMR1	NDAI0H00190
Naumovozyma_dairenensis	VPH1	NDAI0E00940
Naumovozyma_dairenensis	VPS13	NDAI0H00260
Naumovozyma_dairenensis	VPS15	NDAI0A07790
Naumovozyma_dairenensis	VPS16	NDAI0E03060
Naumovozyma_dairenensis	VPS21	NDAI0B04050
Naumovozyma_dairenensis	VPS34	NDAI0G02160
Naumovozyma_dairenensis	VPS38	NDAI0J01960
Naumovozyma_dairenensis	VPS4	NDAI0J00290
Naumovozyma_dairenensis	VPS51	NDAI0B05030
Naumovozyma_dairenensis	VPS60	NDAI0A07050
Naumovozyma_dairenensis	VPS64	NDAI0C04730
Naumovozyma_dairenensis	VPS74	NDAI0B05720
Naumovozyma_dairenensis	VPS74	NDAI0B05730
Naumovozyma_dairenensis	VTC1	NDAI0E04920
Naumovozyma_dairenensis	VTI1	NDAI0I00660
Naumovozyma_dairenensis	VTS1	NDAI0A08740
Naumovozyma_dairenensis	WSS1	NDAI0B04520
Naumovozyma_dairenensis	WSS1	NDAI0F03140
Naumovozyma_dairenensis	XDJ1	NDAI0B02000
Naumovozyma_dairenensis	XRN1	NDAI0G03520
Naumovozyma_dairenensis	XRS2	NDAI0B05680
Naumovozyma_dairenensis	YAP1801	NDAI0C03280
Naumovozyma_dairenensis	YBL010C	NDAI0A03290
Naumovozyma_dairenensis	YBL029C-A	NDAI0A05430
Naumovozyma_dairenensis	YBL029C-A	NDAI0A05440
Naumovozyma_dairenensis	YBL029W	NDAI0A05440
Naumovozyma_dairenensis	YBL029W	NDAI0A05450
Naumovozyma_dairenensis	YBL036C	NDAI0A05360
Naumovozyma_dairenensis	YBL039W-A	NDAI0J00620
Naumovozyma_dairenensis	YBR096W	NDAI0A07780
Naumovozyma_dairenensis	YBR144C	NDAI0A06920
Naumovozyma_dairenensis	YBR184W	NDAI0C05620
Naumovozyma_dairenensis	YBR184W	NDAI0C05630
Naumovozyma_dairenensis	YBR225W	NDAI0F01870
Naumovozyma_dairenensis	YBR238C	NDAI0F02020
Naumovozyma_dairenensis	YBR241C	NDAI0F02060
Naumovozyma_dairenensis	YBR242W	NDAI0F02070
Naumovozyma_dairenensis	YCG1	NDAI0C04400
Naumovozyma_dairenensis	YCP4	NDAI0G04400
Naumovozyma_dairenensis	YCR087C-A	NDAI0I00210
Naumovozyma_dairenensis	YDL114W	NDAI0B03360
Naumovozyma_dairenensis	YDL124W	NDAI0A02300
Naumovozyma_dairenensis	YDL157C	NDAI0A01980
Naumovozyma_dairenensis	YDL206W	NDAI0E03280
Naumovozyma_dairenensis	YDR131C	NDAI0J01120
Naumovozyma_dairenensis	YDR239C	NDAI0C05080
Naumovozyma_dairenensis	YDR248C	NDAI0C05170
Naumovozyma_dairenensis	YDR249C	NDAI0C05180
Naumovozyma_dairenensis	YDR338C	NDAI0C04540
Naumovozyma_dairenensis	YEF1	NDAI0G00290
Naumovozyma_dairenensis	YEL023C	NDAI0G00440
Naumovozyma_dairenensis	YEL023C	NDAI0G00450
Naumovozyma_dairenensis	YEL043W	NDAI0G00270
Naumovozyma_dairenensis	YEN1	NDAI0B06120
Naumovozyma_dairenensis	YEN1	NDAI0B06130
Naumovozyma_dairenensis	YER010C	NDAI0A08330
Naumovozyma_dairenensis	YER010C	NDAI0A08340
Naumovozyma_dairenensis	YER121W	NDAI0A01420
Naumovozyma_dairenensis	YER121W	NDAI0A01430
Naumovozyma_dairenensis	YER152C	NDAI0C05960
Naumovozyma_dairenensis	YER156C	NDAI0C06000
Naumovozyma_dairenensis	YFR018C	NDAI0H03590
Naumovozyma_dairenensis	YFR045W	NDAI0B06240
Naumovozyma_dairenensis	YGL101W	NDAI0I01370
Naumovozyma_dairenensis	YGL176C	NDAI0G03490
Naumovozyma_dairenensis	YGR015C	NDAI0K02570
Naumovozyma_dairenensis	YGR021W	NDAI0D03870
Naumovozyma_dairenensis	YGR066C	NDAI0D04230
Naumovozyma_dairenensis	YGR210C	NDAI0D02330
Naumovozyma_dairenensis	YGR210C	NDAI0D02340
Naumovozyma_dairenensis	YHB1	NDAI0D02560
Naumovozyma_dairenensis	YHB1	NDAI0D02570
Naumovozyma_dairenensis	YHC3	NDAI0G05770
Naumovozyma_dairenensis	YHL017W	NDAI0B01630
Naumovozyma_dairenensis	YHR130C	NDAI0B04470
Naumovozyma_dairenensis	YHR182W	NDAI0C03480
Naumovozyma_dairenensis	YHR202W	NDAI0D03380
Naumovozyma_dairenensis	YHR202W	NDAI0D03390
Naumovozyma_dairenensis	YIA6	NDAI0B01050
Naumovozyma_dairenensis	YIA6	NDAI0B01060
Naumovozyma_dairenensis	YIL054W	NDAI0A02510
Naumovozyma_dairenensis	YIL054W	NDAI0A02520
Naumovozyma_dairenensis	YIL156W-B	NDAI0F00180
Naumovozyma_dairenensis	YIL156W-B	NDAI0F00190
Naumovozyma_dairenensis	YJL055W	NDAI0G05810
Naumovozyma_dairenensis	YKL033W-A	NDAI0K01820
Naumovozyma_dairenensis	YKL033W-A	NDAI0K01830
Naumovozyma_dairenensis	YKR011C	NDAI0B04960
Naumovozyma_dairenensis	YKR018C	NDAI0B05010
Naumovozyma_dairenensis	YKR045C	NDAI0B05270
Naumovozyma_dairenensis	YLF2	NDAI0B01660
Naumovozyma_dairenensis	YLR361C-A	NDAI0J01980
Naumovozyma_dairenensis	YLR446W	NDAI0J02780
Naumovozyma_dairenensis	YLR446W	NDAI0J02790
Naumovozyma_dairenensis	YLR456W	NDAI0D00140
Naumovozyma_dairenensis	YMC2	NDAI0A07840
Naumovozyma_dairenensis	YMC2	NDAI0A07850
Naumovozyma_dairenensis	YML018C	NDAI0C00940
Naumovozyma_dairenensis	YML020W	NDAI0C00920
Naumovozyma_dairenensis	YML037C	NDAI0C00760
Naumovozyma_dairenensis	YML096W	NDAI0K00180
Naumovozyma_dairenensis	YML119W	NDAI0E00240
Naumovozyma_dairenensis	YML119W	NDAI0E00250
Naumovozyma_dairenensis	YMR001C-A	NDAI0H03530
