"species","Gene_focal","Gene_ortho","len_focal","len_ortho","GC_focal","GC_ortho","Same_Cluster","div","diso_focal","diso_ortho","disoPCT_focal","disoPCT_ortho","Hpct_focal","Hpct_ortho","Epct_focal","Epct_ortho","Cpct_focal","Cpct_ortho","Mpct_focal","Mpct_ortho","Epct.1_focal","Epct.1_ortho","Bpct_focal","Bpct_ortho","lc_ortho","lc_focal","tm_focal","tm_ortho"
"Latimeria_chalumnae","TMCO2","si:dkey-148f10.4",549,342,40.984,44.737,"Same_ortho_clusterFalse",413,40,8,21,7,59,26,3,35,36,37,18,25,59,40,22,34,0,9.8,9.83606557377049,0
"Danio_rerio","TMCO5A","si:dkey-196j8.2",212,210,43.868,50.476,"Same_ortho_clusterFalse",435,20,12,28,17,76,28,0,7,23,64,4,21,95,57,0,21,0,0,0,0
"Taeniopygia_guttata","TMEM139","ENSTGUG00000013210",651,1776,56.836,49.268,"Same_ortho_clusterFalse",312,151,180,69,30,24,17,4,14,70,67,12,17,67,47,19,35,6.1,19.4,9.21658986175115,0
"Taeniopygia_guttata","TMEM139","ENSTGUG00000013220",651,345,56.836,55.362,"Same_ortho_clusterFalse",312,151,37,69,32,24,15,4,14,70,69,12,7,67,77,19,14,10.4,19.4,9.21658986175115,0
"Anolis_carolinensis","TMEM207","ENSACAG00000000771",441,813,48.073,47.478,"Same_ortho_clusterFalse",312,59,2,40,0,38,43,7,9,53,47,18,20,46,33,35,46,0,12.9,16.3265306122449,0
"Danio_rerio","TMEM212","ghsra",570,558,46.14,49.104,"Same_ortho_clusterFalse",435,28,21,14,11,58,43,7,11,33,45,17,26,23,33,58,39,6.5,7.9,55.7894736842105,26.8817204301075
"Danio_rerio","TMEM212","ghsrb",585,1098,46.496,52.186,"Same_ortho_clusterFalse",435,27,57,13,15,63,60,6,4,30,35,17,23,22,32,60,43,0,7.7,42.0512820512821,41.8032786885246
"Rattus_norvegicus","TMEM244","AABR07000595.1",387,666,40.31,51.351,"Same_ortho_clusterFalse",90,28,70,21,31,54,46,8,7,36,45,31,21,38,44,30,34,0,0,50.3875968992248,0
"Rattus_norvegicus","TMEM244","AABR07068712.1",384,348,40.365,54.023,"Same_ortho_clusterFalse",90,28,41,21,35,54,16,8,5,36,78,31,13,38,60,30,25,25.9,0,50.78125,0
"Lepisosteus_oculatus","TMEM262","ENSLOCG00000002274",319,255,52.978,61.176,"Same_ortho_clusterFalse",435,0,29,0,34,17,91,22,0,60,8,17,1,49,96,33,2,38.8,0,0,0
"Gallus_gallus","TROAP","KIF18B",2337,2394,59.777,62.364,"Same_ortho_clusterFalse",312,431,331,55,41,13,24,6,10,80,65,11,13,69,59,18,26,10.9,11.8,0,0
"Anolis_carolinensis","UTF1","ENSACAG00000024721",1026,549,78.168,68.852,"Same_ortho_clusterFalse",312,193,101,56,55,37,24,0,1,61,73,8,4,79,83,11,12,50.8,30.7,0,0
"Danio_rerio","UTS2","si:dkey-264d12.1",420,1038,42.381,49.422,"Same_ortho_clusterFalse",435,5,89,3,25,38,55,8,0,52,43,19,9,45,74,35,15,17.1,0,0,0
"Danio_rerio","UTS2","uts2b",375,378,43.467,53.439,"Same_ortho_clusterFalse",435,13,48,10,38,42,26,4,11,53,61,21,22,43,43,35,34,12.7,8,0,0
